Dataset Name,Record,Ocean basin,Regional Sea,Coastal or open ocean?,Sample Date,Sample Year,Sample Time (local),Sample Location,Sample Latitude,Sample Longitude,Water Temperature (approximate C),Sampling Platform,Bucket Used?,Sampling Site Information,Notes,Depth of Sample (M),"Wind Speed (knots, Marine only)",Wind Direction (Marine only),"What time was high tide on the day that you sampled? (closest to your sampling time, Marine only)",Lab Fields,Date Filtered,Date Counted,Sample Volume (L),Number of Filters,Sediment Load,Start Time,Stop Time,Blue–Round,Blue–Round < 1.5 mm new,Blue–Round 1.6-3.1 mm,Blue–Round 3.2-5 mm,Blue–Round 5.1-9.6 mm,Blue–Filament,Blue–Filament  < 1.5 mm new,Blue–Filament 1.6-3.1 mm ,Blue–Filament 3.2-5 mm,Blue–Filament 5.1-9.6 mm,Blue–Other Shape,Blue–Other Shape  < 1.5 mm new,Blue–Other Shape  1.6-3.1 mm,Blue–Other Shape 3.2-5 mm,Blue–Other Shape 5.1-9.6 mm,Red–Round,Red–Round  < 1.5 mm new,Red–Round  1.6-3.1 mm ,Red–Round 3.2-5 mm,Red–Round 5.1-9.6 mm,Red–Filament,Red–Filament  < 1.5 mm new,Red–Filament 1.6-3.1 mm ,Red–Filament 3.2-5 mm,Red–Filament 5.1-9.6 mm,Red–Other Shape,Red–Other Shape  < 1.5 mm new,Red–Other Shape 1.6-3.1 mm ,Red–Other Shape 3.2-5 mm,Red–Other Shape 5.1-9.6 mm,Transparent–Round,Transparent–Round  < 1.5 mm new,Transparent–Round 1.6-3.1 mm,Transparent–Round 3.2-5 mm,Transparent–Round 5.1-9.6 mm,Transparent–Filament,Transparent–Filament  < 1.5 mm new,Transparent–Filament  1.6-3.1 mm,Transparent–Filament 3.2-5 mm,Transparent–Filament 5.1-9.6 mm,Transparent–Other Shape,Transparent–Other Shape  < 1.5 mm new,Transparent–Other Shape  1.6-3.1 mm,Transparent–Other Shape 3.2-5 mm,Transparent–Other Shape 5.1-9.6 mm,Black–Round,Black–Round  < 1.5 mm new,Black–Round  1.6-3.1 mm,Black–Round 3.2-5 mm,Black–Round 5.1-9.6 mm,Black–Filament,Black–Filament  < 1.5 mm new,Black–Filament 1.6-3.1 mm,Black–Filament 3.2-5 mm,Black–Filament 5.1-9.6 mm,Black–Other Shape,Black–Other Shape  < 1.5 mm new,Black–Other Shape 1.6-3.1 mm,Black–Other Shape 3.2-5 mm,Black–Other Shape 5.1-9.6 mm,Green–Round  ,Green–Filament,Green–Other Shape,Other Color–Round,Other Color–Round  < 1.5 mm new,Other Color–Round 1.6-3.1 mm ,Other Color–Round 3.2-5 mm,Other Color–Round 5.1-9.6 mm,Other Color–Filament,Other Color–Filament  < 1.5 mm new,Other Color–Filament 1.6-3.1 mm,Other Color–Filament 3.2-5 mm,Other Color–Filament 5.1-9.6 mm,Other Color–Other Shape,Other Color–Other Shape  < 1.5 mm new,Other Color–Other Shape  1.6-3.1 mm,Other Color–Other Shape 3.2-5 mm,Other Color–Other Shape 5.1-9.6 mm,Total Blue,Total Blue <1.5mm,Total Blue 1.6-3.1 mm,Total Blue 3.2-5 mm,Total Blue 5.1-9.6,Total Red,Total Red <1.5 mm,Total Red 1.6-3.1 mm,Total Red 3.2-5 mm,Total Red 5.1-9.6 mm,Total Transparent,Total Transparent <1.5 mm,Total Transparent 1.6-3.1 mm,Total Transparent 3.2-5 mm,Total Transparent 5.1-9.6 mm,Total Black,Total Black <1.5 mm,Total Black  1.6-3.1 mm ,Total Black 3.2-5 mm,Total Black 5.1-9.6 mm,Total Other Color ,Total Other Color <1.5 mm,Total Other Color  1.6-3.1 mm ,Total Other Color  3.2-5 mm,Total Other Color  5.1-9.6 mm,Total Round,Total Filament,Total Other Shape,Total Pieces,Total Pieces/L,"Total Pieces/L (calculated, floored)",Sample Jar Material,Plastic Type,Lab Notes,
Worldwide Marine ,1443,Pacific,Gulf of Alaska,Coastal,12/13/2015,2015,17:23,Cordova South Harbor boat ramp,60.543707,-145.762503,,Shore,No,Urban Area;Rural Area;Roads present;Town Port;Dock/Jetty,,0,1,N (348.75º - 11.25º),20:43,,2/26/2016,3/2/2016,1,1,Low,11:18,11:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plastic,1,Small filtration app,
Worldwide Marine ,1444,Pacific,Gulf of Alaska,Coastal,12/13/2015,2015,17:56,"Hippie Cove, Cordova",60.562733,-145.742953,,Shore,No,Stream;Lake/Pond;Heavy Fishing Area;Rural Area;Culvert/drain pipes present;Roads present," Sample taken in the dark, saw one spot of a bioluminescent critter when I disturbed the water to take the sample.",0,2,NE (33.75º - 56.25º),20:43,,2/26/2016,3/2/2016,1,1,Medium,11:24,11:28,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6,6,Glass,,,Yes
Worldwide Marine ,1445,Atlantic,,Open ocean,8/12/2015,2015,15:07,North Atlantic several hundred miles east of Newfoundland,48.56968,-46.36145,10.87777778,Sailboat/Large Vessel,No,Open Ocean,open ocean for hundreds of miles,,17,W (258.75º - 281.25º),,,2/22/2016,2/26/2016,0.9,1,Low,11:58,12:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,4,4.444444444,4,Plastic,1,Other color fiber: gray,
Worldwide Marine ,1446,Atlantic,,Open ocean,8/15/2015,2015,12:15,"open ocean, somewhere south of Greenland",50.56946,-36.16327,12.85,Sailboat/Large Vessel,No,Open Ocean,,,16,W (258.75º - 281.25º),,,2/22/2016,2/26/2016,1,1,Low,12:01,12:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,2,2,2,Plastic ,1,Other color fiber: gray,
Worldwide Marine ,1447,Atlantic,,Open ocean,8/17/2015,2015,16:00,"open ocean, somewhere south of Greenland",51.40311,-30.18214,12.37777778,Sailboat/Large Vessel,No,Open Ocean,,,19,WSW (236.25º - 258.75º),,,2/22/2016,2/26/2016,1,1,Low,12:03,12:05,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,5,Plastic,1,,Yes
Worldwide Marine ,1451,Atlantic,,Open ocean,9/6/2015,2015,10:20,,30.15503,-15.15503,24,,No,,,,,SW (213.75º - 236.25º),9:05,,12/17/2015,1/7/2016,1.65,1,,13:14,13:24,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1.764705882,1,Stainless steel,,,
Worldwide Marine ,1452,Atlantic,,Open ocean,9/6/2015,2015,12:35,,30.16137,-15.87577,24,,No,,,,,SW (213.75º - 236.25º),9:05,,12/17/2015,1/7/2016,1.65,1,,13:25,13:33,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,2.352941176,2,Stainless steel,,,
Worldwide Marine ,1455,Atlantic,,Coastal,9/7/2015,2015,10:55,,30.04027,-16.02938,24,,No,Island,,,,SW (213.75º - 236.25º),10:30,,12/14/2015,1/7/2016,1.65,1,,14:18,14:28,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1.176470588,1,Stainless steel,,,
Worldwide Marine ,1458,Atlantic,,Coastal,9/8/2015,2015,10:30,,30.0571,-16.04051,24,,No,Island,,,,SW (213.75º - 236.25º),11:39,,12/17/2015,1/7/2016,1.45,1,,15:28,15:34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.6666666667,0,,,,
Worldwide Marine ,1459,Atlantic,,Coastal,9/8/2015,2015,13:30,,30.05721,-16.0496,24,,No,Island,,,,SW (213.75º - 236.25º),11:39,,1/6/2016,1/7/2016,1.45,1,,15:37,15:47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.6666666667,0,Stainless steel,,,
Worldwide Marine ,1460,Atlantic,,Coastal,9/9/2015,2015,8:44,,30.04973,-16.05405,24,,No,Island,,,,SW (213.75º - 236.25º),12:36,,1/6/2016,1/7/2016,1.55,1,,15:50,15:58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stainless steel,,,
Worldwide Marine ,1461,Atlantic,,Coastal,9/9/2015,2015,10:42,,30.03508,-16.05608,24,,No,Island,,,,SW (213.75º - 236.25º),12:36,,1/6/2016,1/7/2016,1.55,1,,16:00,16:09,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1.25,1,Stainless steel,,,
Worldwide Marine ,1462,Atlantic,,Coastal,9/9/2015,2015,12:56,,30.02843,-16.05731,24,,No,Island,,,,SW (213.75º - 236.25º),12:36,,1/6/2016,1/13/2016,1.45,1,,13:20,13:32,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,2,Stainless steel,,,
Worldwide Marine ,1464,Atlantic,,Coastal,9/10/2015,2015,10:30,,30.01959,-16.03149,24,,No,Island,,,,N (348.75º - 11.25º),13:12,,1/6/2016,1/13/2016,1.35,1,,13:47,14:02,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1.428571429,1,Stainless steel,,,
Worldwide Marine ,1465,Atlantic,,Coastal,9/10/2015,2015,13:00,,30.02962,-16.01961,24,,No,Island,,,,N (348.75º - 11.25º),13:12,,1/6/2016,1/13/2016,1.55,2,,14:04,14:27,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,2.5,2,Stainless steel,,,
Worldwide Marine ,1466,Atlantic,,Coastal,9/11/2015,2015,8:40,,30.14995,-15.85514,23.5,,No,Island,,,,N (348.75º - 11.25º),13:47,,1/7/2016,1/13/2016,1.45,1,,14:34,14:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stainless steel,,,
Worldwide Marine ,1467,Atlantic,,Coastal,9/11/2015,2015,10:40,,30.14548,-15.85511,23.5,,No,Island,,,,N (348.75º - 11.25º),13:47,,1/7/2016,1/13/2016,1.45,1,,14:42,14:50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.6666666667,0,Stainless steel,,,
Worldwide Marine ,1470,Atlantic,,Coastal,9/12/2015,2015,10:30,,30.134,-15.8703,24,,No,Island,,,,N (348.75º - 11.25º),14:19,,1/11/2016,1/13/2016,1.3,1,,15:50,16:01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,2.962962963,2,Stainless steel,,,
Worldwide Marine ,1471,Atlantic,,Coastal,9/12/2015,2015,13:00,,30.14009,-15.87603,24,,No,Island,,,,N (348.75º - 11.25º),14:19,,1/11/2016,1/13/2016,1.25,1,,16:03,16:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stainless steel,,,
Worldwide Marine ,1486,Pacific,SE Alaska,Coastal,10/25/2015,2015,,"North Pender Island, BC Canada.",48.810111,-123.318694,12,,No,Island,Protected bay in heavily transited waters.  16 knots  seems high for wind??,0.5,16,E (78.75º - 101.25º),15:51,,12/17/2015,1/11/2016,1.15,1,,16:26,16:35,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1.666666667,1,Plastic,1,,
Worldwide Marine ,1487,Pacific,SE Alaska,Coastal,10/25/2015,2015,,"Brooks Point, South Pender Island, BC Canada.",48.733889,-123.1875,11.4,,No,,,0,,SE (123.75º - 146.25º),14:00,,12/17/2015,1/11/2016,1.3,1,,16:37,16:47,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,8.888888889,8,Plastic,1,,
Worldwide Marine ,1490,Pacific,,Coastal,12/30/2015,2015,10:50,"South Pacific Ocean, Iquique, Chile",-20.187121,-70.180562,17.8,Sailboat/Large Vessel,No,City Port,"Iquique has one of the largest duty-free commercial port centers of South America; located in Northern Chile, capital of both the Iquique Province and Tarapacá Region. It lies on the Pacific coast, west of the Pampa del Tamarugal which is part of Atacama Desert. Population around 200K.",0,7,SW (213.75º - 236.25º),12:00,,2/22/2016,3/1/2016,1.2,1,Medium,14:13,14:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stainless steel,,Small filtration app,
Worldwide Marine ,1491,Pacific,,Coastal,1/2/2016,2016,9:50,"South Pacific Ocean, Playa Ñajo, Chile",-20.646684,-70.19815,19.2,Rowboat,No,Rural Area,"Very isolated beach, 50 km south of Iquique City Port. ",0,0,,14:00,,2/22/2016,3/1/2016,1.1,1,Medium,14:16,14:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stainless steel,,small filtration app,
Worldwide Marine ,1504,Atlantic,,Coastal,10/8/2015,2015,11:40,"Sandy Poiny, Sakonnet",41.56333,-71.23667,17.222,Canoe,No,,,0,10,N (348.75º - 11.25º),5:07,,2/19/2016,2/26/2016,1,1,Low,11:51,11:53,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,Plastic,1,,
Worldwide Marine ,1505,Atlantic,,Coastal,9/18/2015,2015,12:30,"culvert on shore, Romp Point",41.53705,-71.40441,17.222,Canoe,No,,,0.3556,8,SE (123.75º - 146.25º),11:39,,2/19/2016,2/26/2016,1,1,Medium,11:48,11:51,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,Plastic,1,,
Worldwide Marine ,1507,Pacific,SE Asia,Coastal,5/2/2015,2015,11:00,Pacific Ocean- at the equator,0.31,128.16,,Sailboat/Large Vessel,No,Open Ocean;Island,sample taken as we sailed over the equator,1,15,ESE (101.25º - 123.75º),,,2/26/2016,3/2/2016,0.9,1,Low,14:41,14:44,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2.222222222,2,Plastic,1,,
Worldwide Marine ,1508,Pacific,,Open Ocean,7/23/2015,2015,10:30,"Tahanea, Tuamotus",16.51,-144.42,,"Other Vessel (Surfboard, Paddleboard, etc.)",No,Remote Area,Sample taken inside an unihabited coral atoll,1,18,ENE (56.25º - 78.75º),10:30,,2/26/2016,3/2/2016,1.15,1,Low,14:44,14:48,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,0,2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,9.565217391,9,Plastic,1,small filtration app. The following were removed and sent for analysis to the Leitat Lab: 1 blue <1.5 filament; 1 blue 1.6-3.1 filament; 1 blue 5.1-9.6 filament; 2 red <1.5 filaments; and 1 transparent 1.6-3.1 filament.,Yes
Worldwide Marine ,1509,Pacific,SE Asia,Open Ocean,1/7/2016,2016,13:20,"Nuka Hiva, Marquesas- French Polynesia",8.55,140.06,,"Other Vessel (Surfboard, Paddleboard, etc.)",No,Rural Area,"Inside the bay of the second most populous village in the Marquesas, on the largest island in the Marquesas",1,15,NNE (11.25º - 33.75º),13:31,,2/26/2016,3/2/2016,1,1,Medium,14:48,14:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plastic,1,,
Worldwide Marine ,1536,Pacific,,Coastal,9/19/2015,2015,8:31,salt water marsh ,32.631528,-117.104222,19.44444444,,No,,Taken at salt water marsh. Tide getting higher ,0,1,ESE (101.25º - 123.75º),13:00,,11/20/2015,1/25/2016,1.15,1,Low,13:10,13:19,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4.166666667,4,Plastic ,1,,
Worldwide Marine ,1537,Pacific,,Coastal,9/19/2015,2015,8:40,salt water marsh ,32.632222,-117.105583,20,,No,,Taken at salt water marsh. Tide getting higher ,0,1,ESE (101.25º - 123.75º),13:00,,11/20/2015,1/25/2016,1.25,1,Medium,14:20,14:37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3.846153846,3,Plastic ,1,,
Worldwide Marine ,1538,Pacific,,Coastal,9/19/2015,2015,9:00,salt water marsh ,32.632056,-117.105917,20,,No,Culvert/drain pipes present,High tide. Storm drain coming from boatyard ,0,1.5,ESE (101.25º - 123.75º),13:00,,11/20/2015,1/25/2016,1.25,1,Low,13:46,14:01,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3.846153846,3,Plastic ,1,,
Worldwide Marine ,1571,Pacific,SE Alaska,Coastal,8/27/2015,2015,10:15,Lagoon,49.485642,-124.353517,20,Wading,No,Island,Sample taken at ebb tide. Lagoon outflow,0,2,NW (303.75º - 326.25º),17:34,,11/19/2015,1/28/2016,1.3,1,Low,9:43,9:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plastic ,1,,
